member_id,host_id,host_status,background_model,AQ_case_id,replicate,age_h,temperature_K,matrix_xAg,kappa_upper_W_mK,dynamic_density_stiffness_interface_strain_damping_rates,upper_bound_identity
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,323.15,0.006474212975184828,1.1836431291103342,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,323.15,0.00621465105518336,1.1878843622223254,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,373.15,0.006203008315588036,1.1218847833829293,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,373.15,0.0062032544917148096,1.1218812620690477,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,373.15,0.006202917319236994,1.1218860850067869,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,373.15,0.006300821530907528,1.120488187863315,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,373.15,0.006474212975184828,1.1180248615761827,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,373.15,0.00621465105518336,1.1217182803619052,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,423.15,0.006203008315588036,1.062907434190176,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,423.15,0.0062032544917148096,1.0629043408561927,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,423.15,0.006202917319236994,1.062908577614369,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,423.15,0.006300821530907528,1.0616804197021437,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,423.15,0.006474212975184828,1.059515416056775,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,423.15,0.00621465105518336,1.0627611656725888,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,473.15,0.006203008315588036,1.010119359559185,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,473.15,0.0062032544917148096,1.0101166199857574,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,473.15,0.006202917319236994,1.0101203722184455,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,473.15,0.006300821530907528,1.0090325458937572,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,473.15,0.006474212975184828,1.007114317119598,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,473.15,0.00621465105518336,1.0099898169149037,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,523.15,0.006203008315588036,0.9626270267439978,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,523.15,0.0062032544917148096,0.9626245828820886,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,523.15,0.006202917319236994,0.9626279300957825,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,523.15,0.006300821530907528,0.9616574284648017,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,523.15,0.006474212975184828,0.9599456156219843,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,523.15,0.00621465105518336,0.9625114656858513,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,6.0,573.15,0.006203008315588036,0.9196788291459106,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,6.0,573.15,0.0062032544917148096,0.9196766350050526,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,6.0,573.15,0.006202917319236994,0.9196796401902881,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,A,48.0,573.15,0.006300821530907528,0.9188082313082941,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,B,48.0,573.15,0.006474212975184828,0.9172708308543058,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound__B1_constant,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B1_constant,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,C,48.0,573.15,0.00621465105518336,0.919575075399593,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,6.0,303.15,0.006203008315588036,1.1936957068907965,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,6.0,303.15,0.0062032544917148096,1.1936952916313774,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,6.0,303.15,0.006202917319236994,1.1936958603870755,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,48.0,303.15,0.006300821530907528,1.1935307466315326,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,48.0,303.15,0.006474212975184828,1.1932384966685483,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,48.0,303.15,0.00621465105518336,1.1936760679517782,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,6.0,323.15,0.006203008315588036,1.1575489049875642,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,6.0,323.15,0.0062032544917148096,1.1575485067230815,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,6.0,323.15,0.006202917319236994,1.1575490522018432,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,48.0,323.15,0.006300821530907528,1.157390695686531,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,48.0,323.15,0.006474212975184828,1.1571104049140355,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,48.0,323.15,0.00621465105518336,1.1575300697901256,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,6.0,373.15,0.006203008315588036,1.0782314442073397,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,6.0,373.15,0.0062032544917148096,1.0782310825223689,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,6.0,373.15,0.006202917319236994,1.0782315779003855,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,48.0,373.15,0.006300821530907528,1.078087765539428,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,48.0,373.15,0.006474212975184828,1.0778332156227444,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,48.0,373.15,0.00621465105518336,1.0782143389652377,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,6.0,423.15,0.006203008315588036,1.011419094903643,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,6.0,423.15,0.0062032544917148096,1.0114187632860783,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,6.0,423.15,0.006202917319236994,1.0114192174825867,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,48.0,423.15,0.006300821530907528,1.0112873600647525,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,48.0,423.15,0.006474212975184828,1.0110539686412863,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,48.0,423.15,0.00621465105518336,1.0114034116401656,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,6.0,473.15,0.006203008315588036,0.9541578867602516,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,6.0,473.15,0.0062032544917148096,0.9541575803787926,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,6.0,473.15,0.006202917319236994,0.9541580000109333,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,48.0,473.15,0.006300821530907528,0.9540361766083778,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,48.0,473.15,0.006474212975184828,0.9538205440172158,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,48.0,473.15,0.00621465105518336,0.9541433969888554,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,6.0,523.15,0.006203008315588036,0.9043847192552374,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,6.0,523.15,0.0062032544917148096,0.9043844344134875,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,6.0,523.15,0.006202917319236994,0.9043848245439915,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,48.0,523.15,0.006300821530907528,0.9042715654646518,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,48.0,523.15,0.006474212975184828,0.9040710906301004,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,48.0,523.15,0.00621465105518336,0.9043712481623045,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,6.0,573.15,0.006203008315588036,0.8606099744379636,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,6.0,573.15,0.0062032544917148096,0.8606097082359767,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,6.0,573.15,0.006202917319236994,0.8606100728367245,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,A,48.0,573.15,0.006300821530907528,0.8605042250569794,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,B,48.0,573.15,0.006474212975184828,0.8603168673380496,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__zero_particle_scattering_limit__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__zero_particle_scattering_limit,C,48.0,573.15,0.00621465105518336,0.8605973848764159,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__all_small_at_reported_max,A,6.0,303.15,0.006203008315588036,1.1951160824865683,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__all_small_at_reported_max,B,6.0,303.15,0.0062032544917148096,1.1951156658175455,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__all_small_at_reported_max,C,6.0,303.15,0.006202917319236994,1.195116236503893,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__all_small_at_reported_max,A,48.0,303.15,0.006300821530907528,1.1949505623478613,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__all_small_at_reported_max,B,48.0,303.15,0.006474212975184828,1.1946573208771945,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__all_small_at_reported_max,C,48.0,303.15,0.00621465105518336,1.195096376884009,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__all_small_at_reported_max,A,6.0,323.15,0.006203008315588036,1.158912293732423,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P2_PBTE_303K_111__central__all_small_at_reported_max__B4_omega4,H-P2_PBTE_303K_111,PROVISIONAL_HOST_ENVELOPE,B4_omega4,central__all_small_at_reported_max,B,6.0,323.15,0.0062032544917148096,1.1589118941237964,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
