step,target_mass_code,lambda,residual_code,derivative_code,iterations,newton_steps,bisection_steps,Y_star_min,Y_star_max,lambda_lower,lambda_upper,accepted_zero_mode_steps
5120,4.46608079999958049e+05,3.47365345052702133e-08,1.16415321826934814e-10,1.08963594439458509e+05,1,1,0,-4.97118759466245841e+00,-4.34920090423859396e+00,0.00000000000000000e+00,2.43492009042385931e+01,5120
5121,4.46608079999958049e+05,3.30505605697049649e-08,5.82076609134674072e-11,1.08962371800036286e+05,1,1,0,-4.97121602441304056e+00,-4.34763206474793851e+00,0.00000000000000000e+00,2.43476320647479376e+01,5121
5122,4.46608079999958049e+05,3.12534712679190523e-08,0.00000000000000000e+00,1.08961153405316203e+05,1,1,0,-4.97124461185416511e+00,-4.34605211739372788e+00,0.00000000000000000e+00,2.43460521173937288e+01,5122
5123,4.46608079999958049e+05,3.02625824398710488e-08,1.16415321826934814e-10,1.08959939144295931e+05,1,1,0,-4.97127336215728644e+00,-4.34446092221416436e+00,0.00000000000000000e+00,2.43444609222141644e+01,5123
5124,4.46608079999958049e+05,2.88357078118717297e-08,5.82076609134674072e-11,1.08958728858605988e+05,1,1,0,-4.97130227868636165e+00,-4.34285833331746396e+00,0.00000000000000000e+00,2.43428583333174657e+01,5124
5125,4.46608079999958049e+05,2.75713348049779697e-08,0.00000000000000000e+00,1.08957522407742101e+05,1,1,0,-4.97133136605732417e+00,-4.34124420392658372e+00,0.00000000000000000e+00,2.43412442039265855e+01,5125
5126,4.46608079999958049e+05,2.68066189769359719e-08,5.82076609134674072e-11,1.08956319705693473e+05,1,1,0,-4.97136062866843975e+00,-4.33961838209730644e+00,0.00000000000000000e+00,2.43396183820973064e+01,5126
5127,4.46608079999958049e+05,2.55765040135276443e-08,0.00000000000000000e+00,1.08955120616037078e+05,1,1,0,-4.97139007004167510e+00,-4.33798071301998878e+00,0.00000000000000000e+00,2.43379807130199879e+01,5127
5128,4.46608079999958049e+05,2.52293447026115278e-08,5.82076609134674072e-11,1.08953925098618711e+05,1,1,0,-4.97141969486809554e+00,-4.33633104095493049e+00,0.00000000000000000e+00,2.43363310409549314e+01,5128
5129,4.46608079999958049e+05,2.40573456641085118e-08,0.00000000000000000e+00,1.08952733023817156e+05,1,1,0,-4.97144950543210129e+00,-4.33466920407276568e+00,0.00000000000000000e+00,2.43346692040727675e+01,5129
5130,4.46608079999958049e+05,2.41463480398473664e-08,0.00000000000000000e+00,1.08951544399466133e+05,1,1,0,-4.97147950724209675e+00,-4.33299503970965283e+00,0.00000000000000000e+00,2.43329950397096511e+01,5130
5131,4.46608079999958049e+05,2.39918969068038774e-08,-5.82076609134674072e-11,1.08950359207125934e+05,1,1,0,-4.97150970125208858e+00,-4.33130837959520143e+00,0.00000000000000000e+00,2.43313083795951997e+01,5131
5132,4.46608079999958049e+05,2.38055546326088281e-08,5.82076609134674072e-11,1.08949177425182890e+05,1,1,0,-4.97154009114312245e+00,-4.32960905457708023e+00,0.00000000000000000e+00,2.43296090545770802e+01,5132
5133,4.46608079999958049e+05,2.38111077970858413e-08,0.00000000000000000e+00,1.08947999053331499e+05,1,1,0,-4.97157068000019287e+00,-4.32789689234920161e+00,0.00000000000000000e+00,2.43278968923492016e+01,5133
5134,4.46608079999958049e+05,2.44275017101633998e-08,1.16415321826934814e-10,1.08946824158004485e+05,1,1,0,-4.97160147023684562e+00,-4.32617171645507170e+00,0.00000000000000000e+00,2.43261717164550717e+01,5134
5135,4.46608079999958049e+05,2.51176592735205615e-08,0.00000000000000000e+00,1.08945652813988767e+05,1,1,0,-4.97163246328279396e+00,-4.32443334636753907e+00,0.00000000000000000e+00,2.43244333463675382e+01,5135
5136,4.46608079999958049e+05,2.52322852449668075e-08,5.82076609134674072e-11,1.08944485033958947e+05,1,1,0,-4.97166366149881789e+00,-4.32268159855086065e+00,0.00000000000000000e+00,2.43226815985508615e+01,5136
5137,4.46608079999958049e+05,2.65278383942273571e-08,0.00000000000000000e+00,1.08943320959495730e+05,1,1,0,-4.97169506773326120e+00,-4.32091628752189472e+00,0.00000000000000000e+00,2.43209162875218965e+01,5137
5138,4.46608079999958049e+05,2.77936129281745240e-08,0.00000000000000000e+00,1.08942160729365365e+05,1,1,0,-4.97172668148394337e+00,-4.31913721939473838e+00,0.00000000000000000e+00,2.43191372193947402e+01,5138
5139,4.46608079999958049e+05,2.92301289759958365e-08,-5.82076609134674072e-11,1.08941004501314266e+05,1,1,0,-4.97175850452663681e+00,-4.31734419695294580e+00,0.00000000000000000e+00,2.43173441969529449e+01,5139
5140,4.46608079999958049e+05,3.08683197726497180e-08,0.00000000000000000e+00,1.08939852455508837e+05,1,1,0,-4.97179053745894617e+00,-4.31553701715006799e+00,0.00000000000000000e+00,2.43155370171500671e+01,5140
5141,4.46608079999958049e+05,3.24114886196661778e-08,5.82076609134674072e-11,1.08938704762333218e+05,1,1,0,-4.97182278127978439e+00,-4.31371547539095079e+00,0.00000000000000000e+00,2.43137154753909499e+01,5141
5142,4.46608079999958049e+05,3.45834538740845010e-08,0.00000000000000000e+00,1.08937561661107087e+05,1,1,0,-4.97185523667123963e+00,-4.31187936418113971e+00,0.00000000000000000e+00,2.43118793641811379e+01,5142
5143,4.46608079999958049e+05,3.65727751145793813e-08,5.82076609134674072e-11,1.08936423371827186e+05,1,1,0,-4.97188790288755200e+00,-4.31002846858464839e+00,0.00000000000000000e+00,2.43100284685846475e+01,5143
5144,4.46608079999958049e+05,3.94967328110998974e-08,1.16415321826934814e-10,1.08935290216625610e+05,1,1,0,-4.97192078003838045e+00,-4.30816256988905710e+00,0.00000000000000000e+00,2.43081625698890562e+01,5144
5145,4.46608079999958049e+05,4.19580798431015162e-08,1.16415321826934814e-10,1.08934162467844289e+05,1,1,0,-4.97195386564386066e+00,-4.30628144101031385e+00,0.00000000000000000e+00,2.43062814410103130e+01,5145
5146,4.46608079999958049e+05,4.52036262417824964e-08,1.16415321826934814e-10,1.08933040483614284e+05,1,1,0,-4.97198715937496427e+00,-4.30438485159165385e+00,0.00000000000000000e+00,2.43043848515916530e+01,5146
5147,4.46608079999958049e+05,4.79957390841118553e-08,5.82076609134674072e-11,1.08931924573276832e+05,1,1,0,-4.97202065863266540e+00,-4.30247256524935651e+00,0.00000000000000000e+00,2.43024725652493565e+01,5147
5148,4.46608079999958049e+05,5.13355601507265840e-08,1.16415321826934814e-10,1.08930815106261711e+05,1,1,0,-4.97205436191709982e+00,-4.30054434117209095e+00,0.00000000000000000e+00,2.43005443411720918e+01,5148
5149,4.46608079999958049e+05,5.45347841739243677e-08,1.16415321826934814e-10,1.08929712437261362e+05,1,1,0,-4.97208826574669249e+00,-4.29859993109780891e+00,0.00000000000000000e+00,2.42985999310978080e+01,5149
5150,4.46608079999958049e+05,5.84616699622284302e-08,1.74622982740402222e-10,1.08928617000559199e+05,1,1,0,-4.97212236721426670e+00,-4.29663908232747715e+00,0.00000000000000000e+00,2.42966390823274772e+01,5150
5151,4.46608079999958049e+05,6.20659036862481476e-08,2.32830643653869629e-10,1.08927529195786658e+05,1,1,0,-4.97215666193393879e+00,-4.29466153311816878e+00,0.00000000000000000e+00,2.42946615331181697e+01,5151
5152,4.46608079999958049e+05,6.60362926553140246e-08,2.32830643653869629e-10,1.08926449462845703e+05,1,1,0,-4.97219114492318948e+00,-4.29266701825493335e+00,0.00000000000000000e+00,2.42926670182549316e+01,5152
5153,4.46608079999958049e+05,7.01491717400764426e-08,2.32830643653869629e-10,1.08925378257488977e+05,1,1,0,-4.97222581072820891e+00,-4.29065526416132759e+00,0.00000000000000000e+00,2.42906552641613267e+01,5153
5154,4.46608079999958049e+05,7.41861561997219484e-08,2.32830643653869629e-10,1.08924316027593261e+05,1,1,0,-4.97226065324264432e+00,-4.28862599231249764e+00,0.00000000000000000e+00,2.42886259923124967e+01,5154
5155,4.46608079999958049e+05,7.84765334681002863e-08,3.49245965480804443e-10,1.08923263248918913e+05,1,1,0,-4.97229566477352769e+00,-4.28657891647733269e+00,0.00000000000000000e+00,2.42865789164773318e+01,5155
5156,4.46608079999958049e+05,8.24630603836550580e-08,4.07453626394271851e-10,1.08922220364504639e+05,1,1,0,-4.97233083643753471e+00,-4.28451374124524342e+00,0.00000000000000000e+00,2.42845137412452416e+01,5156
5157,4.46608079999958049e+05,8.69202271399503997e-08,4.07453626394271851e-10,1.08921187868829205e+05,1,1,0,-4.97236615903683887e+00,-4.28243016460995918e+00,0.00000000000000000e+00,2.42824301646099592e+01,5157
5158,4.46608079999958049e+05,9.17583030160031729e-08,4.65661287307739258e-10,1.08920166297911230e+05,1,1,0,-4.97240162050495194e+00,-4.28032787811319615e+00,0.00000000000000000e+00,2.42803278781131979e+01,5158
5159,4.46608079999958049e+05,9.57550999905621653e-08,4.65661287307739258e-10,1.08919156096435152e+05,1,1,0,-4.97243720779990372e+00,-4.27820656552406930e+00,0.00000000000000000e+00,2.42782065655240693e+01,5159
5160,4.46608079999958049e+05,1.00300645792498665e-07,5.82076609134674072e-10,1.08918157768886944e+05,1,1,0,-4.97247290749115667e+00,-4.27606590421424482e+00,0.00000000000000000e+00,2.42760659042142457e+01,5160
5161,4.46608079999958049e+05,1.04694859328916754e-07,5.82076609134674072e-10,1.08917171803373902e+05,1,1,0,-4.97250870304557679e+00,-4.27390556064719451e+00,0.00000000000000000e+00,2.42739055606471936e+01,5161
5162,4.46608079999958049e+05,1.08939221826119771e-07,6.98491930961608887e-10,1.08916198671717662e+05,1,1,0,-4.97254457637129921e+00,-4.27172519260725281e+00,0.00000000000000000e+00,2.42717251926072528e+01,5162
5163,4.46608079999958049e+05,1.13737949537864104e-07,6.98491930961608887e-10,1.08915238905946680e+05,1,1,0,-4.97258050753524472e+00,-4.26952444761122774e+00,0.00000000000000000e+00,2.42695244476112286e+01,5163
5164,4.46608079999958049e+05,1.17754599814772320e-07,7.56699591875076294e-10,1.08914292952942822e+05,1,1,0,-4.97261647279212937e+00,-4.26730296673085352e+00,0.00000000000000000e+00,2.42673029667308526e+01,5164
5165,4.46608079999958049e+05,1.22035281555058527e-07,8.14907252788543701e-10,1.08913361288249173e+05,1,1,0,-4.97265244788726868e+00,-4.26506038512067942e+00,0.00000000000000000e+00,2.42650603851206803e+01,5165
5166,4.46608079999958049e+05,1.26195163883368022e-07,8.14907252788543701e-10,1.08912444374103245e+05,1,1,0,-4.97268840518101651e+00,-4.26279632474527226e+00,0.00000000000000000e+00,2.42627963247452740e+01,5166
5167,4.46608079999958049e+05,1.30371120328583650e-07,8.73114913702011108e-10,1.08911542674308701e+05,1,1,0,-4.97272431397372028e+00,-4.26051039496148132e+00,0.00000000000000000e+00,2.42605103949614822e+01,5167
5168,4.46608079999958049e+05,1.34480256315106817e-07,9.31322574615478516e-10,1.08910656645141687e+05,1,1,0,-4.97276014009550771e+00,-4.25820219075775341e+00,0.00000000000000000e+00,2.42582021907577534e+01,5168
5169,4.46608079999958049e+05,1.38486850595606754e-07,9.89530235528945923e-10,1.08909786731485772e+05,1,1,0,-4.97279584668617858e+00,-4.25587129257311947e+00,0.00000000000000000e+00,2.42558712925731186e+01,5169
5170,4.46608079999958049e+05,1.42524848932924568e-07,1.04773789644241333e-09,1.08908933381310519e+05,1,1,0,-4.97283139304094579e+00,-4.25351727283218484e+00,0.00000000000000000e+00,2.42535172728321839e+01,5170
5171,4.46608079999958049e+05,1.45898366936660208e-07,1.16415321826934814e-09,1.08908096970075974e+05,1,1,0,-4.97286673515134758e+00,-4.25113969335159503e+00,0.00000000000000000e+00,2.42511396933515968e+01,5171
5172,4.46608079999958049e+05,1.49922638252417402e-07,1.16415321826934814e-09,1.08907277943718291e+05,1,1,0,-4.97290182609416220e+00,-4.24873810762790338e+00,0.00000000000000000e+00,2.42487381076279043e+01,5172
5173,4.46608079999958049e+05,1.53336067977498357e-07,1.28056854009628296e-09,1.08906476681392727e+05,1,1,0,-4.97293661317268487e+00,-4.24631204831914832e+00,0.00000000000000000e+00,2.42463120483191474e+01,5173
5174,4.46608079999958049e+05,1.56938418034562550e-07,1.33877620100975037e-09,1.08905693582500680e+05,1,1,0,-4.97297104141523683e+00,-4.24386103728950737e+00,0.00000000000000000e+00,2.42438610372895056e+01,5174
5175,4.46608079999958049e+05,1.60397872206704749e-07,1.33877620100975037e-09,1.08904929030512023e+05,1,1,0,-4.97300505033756135e+00,-4.24138458349397940e+00,0.00000000000000000e+00,2.42413845834939785e+01,5175
5176,4.46608079999958049e+05,1.63346042487069970e-07,1.39698386192321777e-09,1.08904183353058383e+05,1,1,0,-4.97303857593866727e+00,-4.23888217643960186e+00,0.00000000000000000e+00,2.42388821764396027e+01,5176
5177,4.46608079999958049e+05,1.67004129629406489e-07,1.45519152283668518e-09,1.08903456954608293e+05,1,1,0,-4.97307155076488527e+00,-4.23635328800075239e+00,0.00000000000000000e+00,2.42363532880007533e+01,5177
5178,4.46608079999958049e+05,1.70281585977037595e-07,1.57160684466362000e-09,1.08902750197857851e+05,1,1,0,-4.97310390055002216e+00,-4.23379737470089257e+00,0.00000000000000000e+00,2.42337973747008917e+01,5178
5179,4.46608079999958049e+05,1.72861691287049586e-07,1.51339918375015259e-09,1.08902063369426833e+05,1,1,0,-4.97313554838657446e+00,-4.23121387145265349e+00,0.00000000000000000e+00,2.42312138714526526e+01,5179
5180,4.46608079999958049e+05,1.75973355690613121e-07,1.74622982740402222e-09,1.08901396813497733e+05,1,1,0,-4.97316641356494493e+00,-4.22860219795150005e+00,0.00000000000000000e+00,2.42286021979514992e+01,5180
5181,4.46608079999958049e+05,1.78911641468121099e-07,1.68802216649055481e-09,1.08900750855119753e+05,1,1,0,-4.97319640878807689e+00,-4.22596176172823146e+00,0.00000000000000000e+00,2.42259617617282323e+01,5181
5182,4.46608079999958049e+05,1.81471392818211053e-07,1.74622982740402222e-09,1.08900125777970126e+05,1,1,0,-4.97322544373962216e+00,-4.22329195898518961e+00,0.00000000000000000e+00,2.42232919589851896e+01,5182
5183,4.46608079999958049e+05,1.84697193629267832e-07,1.80443748831748962e-09,1.08899521937905651e+05,1,1,0,-4.97325342369668633e+00,-4.22059215708572211e+00,0.00000000000000000e+00,2.42205921570857221e+01,5183
5184,4.46608079999958049e+05,1.86830888830169055e-07,1.86264514923095703e-09,1.08898939571855211e+05,1,1,0,-4.97328024869898844e+00,-4.21786169514146358e+00,0.00000000000000000e+00,2.42178616951414654e+01,5184
5185,4.46608079999958049e+05,1.89647253247330440e-07,1.97906047105789185e-09,1.08898378990884652e+05,1,1,0,-4.97330581701448882e+00,-4.21509989481339264e+00,0.00000000000000000e+00,2.42150998948133918e+01,5185
5186,4.46608079999958049e+05,1.91976048572520011e-07,1.97906047105789185e-09,1.08897840452952427e+05,1,1,0,-4.97333002074146968e+00,-4.21230606249927586e+00,0.00000000000000000e+00,2.42123060624992767e+01,5186
5187,4.46608079999958049e+05,1.94730671899708308e-07,1.97906047105789185e-09,1.08897324262196838e+05,1,1,0,-4.97335275040202962e+00,-4.20947948788174564e+00,0.00000000000000000e+00,2.42094794878817439e+01,5187
5188,4.46608079999958049e+05,1.96972595272882582e-07,2.09547579288482666e-09,1.08896830666967871e+05,1,1,0,-4.97337389253720907e+00,-4.20661943671525940e+00,0.00000000000000000e+00,2.42066194367152576e+01,5188
5189,4.46608079999958049e+05,1.98896525147105967e-07,2.15368345379829407e-09,1.08896359881118871e+05,1,1,0,-4.97339333172379661e+00,-4.20372515491909127e+00,0.00000000000000000e+00,2.42037251549190913e+01,5189
5190,4.46608079999958049e+05,2.01926693914069626e-07,2.21189111471176147e-09,1.08895912238778925e+05,1,1,0,-4.97341095055511850e+00,-4.20079586282472750e+00,0.00000000000000000e+00,2.42007958628247266e+01,5190
5191,4.46608079999958049e+05,2.03612629858988992e-07,2.15368345379829407e-09,1.08895487927953669e+05,1,1,0,-4.97342662789985113e+00,-4.19783075272574457e+00,0.00000000000000000e+00,2.41978307527257428e+01,5191
5192,4.46608079999958049e+05,2.06052022823221473e-07,2.27009877562522888e-09,1.08895087218742032e+05,1,1,0,-4.97344024501466198e+00,-4.19482898526954084e+00,0.00000000000000000e+00,2.41948289852695417e+01,5192
5193,4.46608079999958049e+05,2.08576303749826058e-07,2.38651409745216370e-09,1.08894710390527121e+05,1,1,0,-4.97345168057479103e+00,-4.19178969194418638e+00,0.00000000000000000e+00,2.41917896919441873e+01,5193
5194,4.46608079999958049e+05,2.10398104115555844e-07,2.32830643653869629e-09,1.08894357646478413e+05,1,1,0,-4.97346081401940854e+00,-4.18871197433827547e+00,0.00000000000000000e+00,2.41887119743382755e+01,5194
5195,4.46608079999958049e+05,2.12227176051116680e-07,2.44472175836563110e-09,1.08894029190863890e+05,1,1,0,-4.97346752697969574e+00,-4.18559490542784829e+00,0.00000000000000000e+00,2.41855949054278483e+01,5195
5196,4.46608079999958049e+05,2.14351027015106121e-07,2.44472175836563110e-09,1.08893725260278210e+05,1,1,0,-4.97347170284942486e+00,-4.18243752892671772e+00,0.00000000000000000e+00,2.41824375289267195e+01,5196
5197,4.46608079999958049e+05,2.16476041190373833e-07,2.56113708019256592e-09,1.08893446091690566e+05,1,1,0,-4.97347322717387019e+00,-4.17923886340929052e+00,0.00000000000000000e+00,2.41792388634092887e+01,5197
5198,4.46608079999958049e+05,2.18109317048542713e-07,2.56113708019256592e-09,1.08893191868947484e+05,1,1,0,-4.97347198968639947e+00,-4.17599789374678831e+00,0.00000000000000000e+00,2.41759978937467892e+01,5198
5199,4.46608079999958049e+05,2.20143122007682675e-07,2.67755240201950073e-09,1.08892962819807683e+05,1,1,0,-4.97346788555815689e+00,-4.17271357447840163e+00,0.00000000000000000e+00,2.41727135744784007e+01,5199
5200,4.46608079999958049e+05,2.21949093752925831e-07,2.61934474110603333e-09,1.08892759147631208e+05,1,1,0,-4.97346081362558312e+00,-4.16938482545483069e+00,0.00000000000000000e+00,2.41693848254548307e+01,5200
5201,4.46608079999958049e+05,2.23709456927822283e-07,2.67755240201950073e-09,1.08892581051251094e+05,1,1,0,-4.97345068043645533e+00,-4.16601052521992354e+00,0.00000000000000000e+00,2.41660105252199244e+01,5201
5202,4.46608079999958049e+05,2.25430162335090422e-07,2.79396772384643555e-09,1.08892428725637306e+05,1,1,0,-4.97343739985754318e+00,-4.16258951487210105e+00,0.00000000000000000e+00,2.41625895148721028e+01,5202
5203,4.46608079999958049e+05,2.26651493283426936e-07,2.79396772384643555e-09,1.08892302311970809e+05,1,1,0,-4.97342089343632310e+00,-4.15912059957552582e+00,0.00000000000000000e+00,2.41591205995755267e+01,5203
5204,4.46608079999958049e+05,2.28520964886735910e-07,2.73576006293296814e-09,1.08892202022423473e+05,1,1,0,-4.97340109242239947e+00,-4.15560255001765988e+00,0.00000000000000000e+00,2.41556025500176617e+01,5204
5205,4.46608079999958049e+05,2.29843038579897901e-07,2.85217538475990295e-09,1.08892128010163171e+05,1,1,0,-4.97337793655264182e+00,-4.15203409415296587e+00,0.00000000000000000e+00,2.41520340941529668e+01,5205
5206,4.46608079999958049e+05,2.31537545749114148e-07,2.91038304567337036e-09,1.08892080469384149e+05,1,1,0,-4.97335137710725927e+00,-4.14841391551592498e+00,0.00000000000000000e+00,2.41484139155159241e+01,5206
5207,4.46608079999958049e+05,2.32527049884669289e-07,2.91038304567337036e-09,1.08892059518226684e+05,1,1,0,-4.97332137548772923e+00,-4.14474065130004288e+00,0.00000000000000000e+00,2.41447406513000438e+01,5207
5208,4.46608079999958049e+05,2.33615743899825692e-07,2.91038304567337036e-09,1.08892065286241996e+05,1,1,0,-4.97328790639965046e+00,-4.14101290211768358e+00,0.00000000000000000e+00,2.41410129021176836e+01,5208
