path,file_type,size,tracked_status,modified_status,generated_or_source,last_modified_time,referenced_by_code,referenced_by_report,duplicate_group,current_scientific_relevance,recommended_action,reason,confidence
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/beta_staged_embryos.csv,.csv,300,ignored,,generated,2026-07-03T20:22:14,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/forced_multi_GP_capture_transactions.csv,.csv,634,ignored,,generated,2026-07-03T20:22:14,no,no,DUP0231:71c32d422567,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/full_seed_draw_radius_capacity_scan.csv,.csv,472,ignored,,generated,2026-07-03T20:22:14,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_assisted_event_log.csv,.csv,259,ignored,,generated,2026-07-03T20:22:14,no,no,DUP0357:c5fc72efdd8d,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_initial_population_sites.csv,.csv,3251585,ignored,,generated,2026-07-03T20:22:14,no,no,DUP0110:38d3364f409b,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_literature_birth_log.csv,.csv,195,ignored,,generated,2026-07-03T20:22:14,no,no,DUP0384:d37ec06efa63,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_mass_ledger_debug.csv,.csv,451,ignored,,generated,2026-07-03T20:22:14,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_multi_site_mass_ledger.csv,.csv,298046,ignored,,generated,2026-07-03T20:30:55,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_multi_site_scaling_analysis.csv,.csv,138,ignored,,generated,2026-07-03T20:22:14,no,no,DUP0419:eb0e4afce03b,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_runtime_bridge_insert_events.csv,.csv,393,ignored,,generated,2026-07-03T20:22:14,no,no,DUP0263:8499e081ea7b,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_runtime_bridge_queue_log.csv,.csv,250,ignored,,generated,2026-07-03T20:22:14,no,no,DUP0329:af81aa970558,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_runtime_nucleation_candidate_summary.csv,.csv,234160,ignored,,generated,2026-07-03T20:30:55,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_runtime_nucleation_event_log.csv,.csv,267431,ignored,,generated,2026-07-03T20:30:55,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/cases/Results/ch_T380_cuda_128x128x128_dt0.02_steps1000_xB0.008/beta_handoff_T380_smoke1000/gp_stochastic_event_log.csv,.csv,240050,ignored,,generated,2026-07-03T20:30:55,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T380_direct20.stderr,.stderr,236,ignored,,generated,2026-07-03T20:16:44,no,no,DUP0281:90426af491b9,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T380_direct20.stdout,.stdout,44635,ignored,,generated,2026-07-03T20:17:09,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T380_smoke1000.stderr,.stderr,303,ignored,,generated,2026-07-03T20:30:55,no,no,DUP0369:caea3224d096,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T380_smoke1000.stdout,.stdout,1052552,ignored,,generated,2026-07-03T20:30:55,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T380_staged12.stderr,.stderr,303,ignored,,generated,2026-07-03T20:18:15,no,no,DUP0369:caea3224d096,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T380_staged12.stdout,.stdout,42658,ignored,,generated,2026-07-03T20:18:15,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T380_staged12_fix.stderr,.stderr,303,ignored,,generated,2026-07-03T20:21:55,no,no,DUP0369:caea3224d096,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T380_staged12_fix.stdout,.stdout,43714,ignored,,generated,2026-07-03T20:21:55,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T400_direct20.stderr,.stderr,236,ignored,,generated,2026-07-03T20:16:20,no,no,DUP0281:90426af491b9,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T400_direct20.stdout,.stdout,44635,ignored,,generated,2026-07-03T20:16:44,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T400_smoke1000.stderr,.stderr,303,ignored,,generated,2026-07-03T20:39:27,no,no,DUP0369:caea3224d096,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T400_smoke1000.stdout,.stdout,1052552,ignored,,generated,2026-07-03T20:39:27,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T400_staged12.stderr,.stderr,303,ignored,,generated,2026-07-03T20:17:51,no,no,DUP0369:caea3224d096,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T400_staged12.stdout,.stdout,42658,ignored,,generated,2026-07-03T20:17:51,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T400_staged12_fix.stderr,.stderr,303,ignored,,generated,2026-07-03T20:21:30,no,no,DUP0369:caea3224d096,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T400_staged12_fix.stdout,.stdout,43714,ignored,,generated,2026-07-03T20:21:30,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T450_smoke1000.stderr,.stderr,303,ignored,,generated,2026-07-03T20:48:02,no,no,DUP0369:caea3224d096,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/T450_smoke1000.stdout,.stdout,1052552,ignored,,generated,2026-07-03T20:48:02,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/build_after_staged_ledger_stderr.log,.log,452,ignored,,generated,2026-07-03T20:20:46,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/build_after_staged_ledger_stdout.log,.log,255,ignored,,generated,2026-07-03T20:20:37,no,no,DUP0383:d308ef23cca5,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/build_stderr.log,.log,452,ignored,,generated,2026-07-03T20:15:43,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_capacity_gated_handoff_remote/workstation_reports/build_stdout.log,.log,255,ignored,,generated,2026-07-03T20:15:34,no,no,DUP0383:d308ef23cca5,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_natural_staged_transaction_debug/phase4_T380_S005_after_fix/status.txt,.txt,7,ignored,,generated,2026-07-04T04:48:28,yes,yes,DUP0390:d4e49dd8b594,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_natural_staged_transaction_debug/phase4_T380_S005_after_fix/stderr.log,.log,174,ignored,,generated,2026-07-04T04:48:28,no,no,DUP0086:30408402c4cf,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_natural_staged_transaction_debug/phase4_T380_S005_after_fix/stdout.log,.log,4339108,ignored,,generated,2026-07-04T04:48:28,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_natural_staged_transaction_debug/phase5_T400_S005_after_fix/status.txt,.txt,7,ignored,,generated,2026-07-04T05:00:55,yes,yes,DUP0390:d4e49dd8b594,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_natural_staged_transaction_debug/phase5_T400_S005_after_fix/stderr.log,.log,174,ignored,,generated,2026-07-04T05:00:55,no,no,DUP0086:30408402c4cf,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_natural_staged_transaction_debug/phase5_T400_S005_after_fix/stdout.log,.log,1019387,ignored,,generated,2026-07-04T05:00:55,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_seed_xBcrit_titration_with_two_radius_extension/T380_xB1p000000000000e_02_stable_unscaled_noAQ/status.txt,.txt,7,ignored,,generated,2026-07-08T19:48:00,yes,yes,DUP0390:d4e49dd8b594,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_seed_xBcrit_titration_with_two_radius_extension/T380_xB1p000000000000e_02_stable_unscaled_noAQ/stderr.log,.log,365,ignored,,generated,2026-07-08T19:41:59,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_seed_xBcrit_titration_with_two_radius_extension/T380_xB1p000000000000e_02_stable_unscaled_noAQ/stdout.log,.log,74076,ignored,,generated,2026-07-08T19:48:00,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
tmp_codex_ops/beta_seed_xBcrit_titration_with_two_radius_extension/T380_xB1p200000000000e_02_stable_unscaled_noAQ/status.txt,.txt,7,ignored,,generated,2026-07-08T19:54:00,yes,yes,DUP0390:d4e49dd8b594,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
